"COUNTRY","INDEX_TYPE","COICOP_1999","TYPE_OF_TRANSFORMATION","FREQUENCY","TIME_PERIOD","OBS_VALUE","SCALE"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2004-M10","-0.0996015936255623","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2004-M11","0","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2004-M12","-0.2991026919241588","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2005-M01","-0.7000000000000637","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2005-M02","0.7363747703612937","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2005-M03","-0.2933086123311147","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2005-M04","0.6173027679551209","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2005-M05","-0.1560298729038198","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2005-M06","-0.9133667121832821","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2005-M07","1.047344888834453","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2005-M08","0.4727845799490738","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2005-M09","0.1402630308880353","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2005-M10","0.408150970676384","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2005-M11","-0.1214975700485977","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2005-M12","0.03303948218120564","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2006-M01","-0.2311999879896047","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2006-M02","0.1986306523211141","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2006-M03","-0.3318966164566628","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2006-M04","0.5454600247114501","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2006-M05","-0.1483635055748783","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2006-M06","-0.6303561512254374","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2006-M07","0.7566947091785155","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2006-M08","0.05546394843350748","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2006-M09","-0.0868952911741287","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2006-M10","0.3913688914213672","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2006-M11","0","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2006-M12","0.2987303958177785","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2007-M01","-1.605361131794491","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2007-M02","0.747669209347386","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2007-M03","-0.06459754228885952","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2007-M04","0.7696586143138396","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2007-M05","0.6518982621018957","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2007-M06","-0.1956367085605938","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2007-M07","2.012177012177014","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2007-M08","0.5182327680326066","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2007-M09","-0.5141127572373971","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2007-M10","1.419296611156391","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2007-M11","0.7650241850985322","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2007-M12","-0.6794484644749527","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2008-M01","1.051242703687239","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2008-M02","0.6769798467215381","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2008-M03","0.08881119866924314","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2008-M04","1.57323943661972","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2008-M05","0.6156662090769121","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2008-M06","-0.1832940560356017","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2008-M07","1.090738388468538","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2008-M08","0.3810538392198657","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2008-M09","-0.2136141611222233","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2008-M10","1.104445050449968","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2008-M11","-0.06743088334457272","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2008-M12","-0.865047233468289","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2009-M01","0.005445214337251059","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2009-M02","-0.3185276942134113","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2009-M03","-0.5667153723251804","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2009-M04","-0.6454802647842412","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2009-M05","0.5321795864204315","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2009-M06","-0.4386145829036543","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2009-M07","0.8548543018920078","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2009-M08","0.3573922688247074","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2009-M09","-0.3492973120480253","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2009-M10","0.6010899033326928","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2009-M11","0.05580281191730514","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2009-M12","-0.6026063062817968","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2010-M01","0.7458499267835422","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2010-M02","0.4265377091936548","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2010-M03","0.07709995942107279","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2010-M04","0.9150256126076182","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2010-M05","0.5745740919318591","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2010-M06","-0.9534843460775298","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2010-M07","1.27996558075751","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2010-M08","0.461973476350375","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2010-M09","0.05682043421379309","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2010-M10","0.4490227152668143","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2010-M11","0.3313173810149737","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2010-M12","0.1506971380647602","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2011-M01","1.631622332421815","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2011-M02","-0.07209619692557681","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2011-M03","0.1339895385091121","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2011-M04","0.3473919868248013","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2011-M05","0.6026259103498243","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2011-M06","-0.2357829267671475","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2011-M07","1.476806724836181","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2011-M08","0.7201037352234139","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2011-M09","-0.186238360102491","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2011-M10","0.4094870767380737","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2011-M11","0.5574747764488658","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2011-M12","0.04092769440655664","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2012-M01","0.9285546037217019","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2012-M02","-0.2726870731587691","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2012-M03","0.7587141273555834","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2012-M04","0.5366354546121023","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2012-M05","0.210347133564412","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2012-M06","0.006066635929023749","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2012-M07","0.2317314341871003","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2012-M08","0.6221705764155511","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2012-M09","0.5726109132903828","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2012-M10","-0.203339553131448","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2012-M11","0.1270465277944552","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2012-M12","0.7313861623174709","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2013-M01","0.1948877612861954","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2013-M02","1.004566210045715","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2013-M03","-0.5389727812874963","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2013-M04","-1.481647639398797","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2013-M05","0.3571086185408828","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2013-M06","0.2041888567812521","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2013-M07","0.2788469559207381","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2013-M08","0.805694525317542","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2013-M09","0.1473552676561323","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2013-M10","0.157732419897797","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2013-M11","0.7063275667543892","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2013-M12","-0.3174269742907437","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2014-M01","0.1100483510308686","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2014-M02","-0.02338880377963803","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2014-M03","0.2666947397971851","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2014-M04","-0.4083108762351371","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2014-M05","0.336187609085287","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2014-M06","-0.1669468571962309","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2014-M07","-0.2982002736426317","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2014-M08","0.5348471697670869","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2014-M09","-0.1843339477798575","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2014-M10","-0.2992192248352369","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2014-M11","0.1875732708089687","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2014-M12","-0.1135033934004173","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2015-M01","-0.2155500626735561","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2015-M02","0.0915718663050775","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2015-M03","0.2416223887774401","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2015-M04","-0.6236617015550747","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2015-M05","0.4556693747792892","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2015-M06","-0.1078331399369573","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2015-M07","-0.3567028454091995","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2015-M08","0.09538276751329069","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2015-M09","0.001176442907239335","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2015-M10","-0.4305730385985874","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2015-M11","0.2008577808759061","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2015-M12","0.008254035633858001","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2016-M01","-0.2193034168886927","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2016-M02","-0.1016212128373818","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2016-M03","0.0413995410565515","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2016-M04","-0.05084124525576952","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2016-M05","-0.6518087396787047","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2016-M06","0.743007513425265","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2016-M07","-0.2801186663041658","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2016-M08","0.4930662557781325","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2016-M09","0.009435520015028931","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2016-M10","-0.2865768804396065","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2016-M11","0.3205166112760153","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2016-M12","0.1556200042442131","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2017-M01","0.1742119264543004","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2017-M02","-0.00235012103126032","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2017-M03","0.04230317273800394","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2017-M04","-0.3042191317421477","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2017-M05","0.3381363620296942","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2017-M06","-0.1420788126438098","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2017-M07","-0.2328233952235511","Units"
"Singapore","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Monthly","2017-M08","0.3347280334727844","Units"
"","Harmonised index of consumer prices (HICP)","All Items","Index","","","",""
"","Harmonised index of consumer prices (HICP)","All Items","Standard reference period (2010=100), Index","","","",""
"","","","Weight, Percent","","","",""
"","Harmonised index of consumer prices (HICP)","All Items","Period average, Period-over-period percent change","","","",""
"","Harmonised index of consumer prices (HICP)","All Items","Period average, Year-over-year (YOY) percent change","","","",""
"","","","Weight","","","",""
